Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
1,+2,Joe Burrow,LSU,QB,"6'4""",216,,2019-12-10,
2,+2,Derrick Brown,Auburn,DL1T,"6'5""",318,,2019-12-10,
3,-1,Chase Young,Ohio State,EDGE,"6'5""",265,,2019-12-10,
4,+2,Jerry Jeudy,Alabama,WRF,"6'1""",192,,2019-12-10,
5,--,Justin Herbert,Oregon,QB,"6'6""",225,,2019-12-10,
6,+2,Andrew Thomas,Georgia,OT,"6'5""",320,,2019-12-10,
7,--,Jeffrey Okudah,Ohio State,CB,"6'1""",200,,2019-12-10,
8,NEW,Austin Jackson,USC,OT,"6'6""",310,,2019-12-10,
9,+5,Kristian Fulton,LSU,CB,"6'0""",192,,2019-12-10,
10,-1,Yetur Gross-Matos,Penn State,EDGE,"6'4""",262,,2019-12-10,
11,+2,A.J. Epenesa,Iowa,DL5T,"6'6""",280,,2019-12-10,
12,+6,Isaiah Simmons,Clemson,S,"6'4""",225,,2019-12-10,
13,+35,Alex Leatherwood,Alabama,OT,"6'6""",304,,2019-12-10,
14,+7,CeeDee Lamb,Oklahoma,WRF,"6'2""",189,,2019-12-10,
15,+17,Tristan Wirfs,Iowa,OT,"6'5""",320,,2019-12-10,
16,+8,Grant Delpit,LSU,S,"6'3""",203,,2019-12-10,
17,+5,Javon Kinlaw,South Carolina,DL3T,"6'6""",302,,2019-12-10,
18,-17,Tua Tagovailoa,Alabama,QB,"6'1""",218,,2019-12-10,
19,+11,Tee Higgins,Clemson,WRF,"6'4""",200,,2019-12-10,
20,+3,Tyler Biadasz,Wisconsin,OG,"6'3""",315,,2019-12-10,
21,-1,Jonathan Taylor,Wisconsin,RBF,"5'11""",215,,2019-12-10,
22,+5,C.J. Henderson,Florida,CB,"6'1""",186,,2019-12-10,
23,+10,Curtis Weaver,Boise State,EDGE,"6'3""",266,,2019-12-10,
24,+46,Terrell Lewis,Alabama,EDGE,"6'5""",255,,2019-12-10,
25,+6,Trevon Diggs,Alabama,CB,"6'2""",200,,2019-12-10,
26,-16,Laviska Shenault,Colorado,WRF,"6'2""",220,,2019-12-10,
27,+1,Raekwon Davis,Alabama,DL3T,"6'7""",306,,2019-12-10,
28,-13,Henry Ruggs III,Alabama,WRF,"6'0""",183,,2019-12-10,
29,--,Malik Harrison,Ohio State,ILB,"6'3""",245,,2019-12-10,
30,+37,Marvin Wilson,Florida State,DL1T,"6'5""",314,,2019-12-10,
31,-6,Travis Etienne,Clemson,RBF,"5'10""",200,,2019-12-10,
32,+25,D'Andre Swift,Georgia,RBF,"5'9""",215,,2019-12-10,
33,-22,Trey Adams,Washington,OT,"6'7""",315,,2019-12-10,
34,+6,Prince Tega Wanogho,Auburn,OT,"6'7""",310,,2019-12-10,
35,+260,Cameron Dantzler,Mississippi State,CB,"6'2""",185,,2019-12-10,
36,+62,Jabari Zuniga,Florida,EDGE,"6'4""",257,,2019-12-10,
37,+32,Tyler Johnson,Minnesota,WRF,"6'2""",200,,2019-12-10,
38,-1,Anfernee Jennings,Alabama,OLB,"6'3""",259,,2019-12-10,
39,NEW,Creed Humphrey,Oklahoma,OC,"6'4""",328,,2019-12-10,
40,-6,Jalen Hurts,Oklahoma,QB,"6'2""",210,,2019-12-10,
41,-6,J.K. Dobbins,Ohio State,RBF,"5'10""",214,,2019-12-10,
42,+13,Kenneth Murray,Oklahoma,ILB,"6'2""",238,,2019-12-10,
43,+7,Solomon Kindley,Georgia,OG,"6'4""",335,,2019-12-10,
44,+57,Bryce Hall,Virginia,CB,"6'1""",200,,2019-12-10,
45,-7,Chuba Hubbard,Oklahoma State,RBF,"6'1""",207,,2019-12-10,
46,-10,Xavier McKinney,Alabama,S,"6'1""",196,,2019-12-10,
47,+2,Albert Okwuegbunam,Missouri,TE,"6'5""",255,,2019-12-10,
48,+122,Shaun Wade,Ohio State,CB,"6'0""",195,,2019-12-10,
49,-30,Jalen Reagor,TCU,WRS,"5'11""",195,,2019-12-10,
50,-8,DeVonta Smith,Alabama,WRF,"6'1""",193,,2019-12-10,
51,-12,Darryl Williams,Mississippi State,OC,"6'2""",310,,2019-12-10,
52,-5,Marlon Davidson,Auburn,DL5T,"6'3""",278,,2019-12-10,
53,+66,Shane Lemieux,Oregon,OG,"6'4""",317,,2019-12-10,
54,-13,Jake Fromm,Georgia,QB,"6'2""",220,,2019-12-10,
55,-10,Ben Bredeson,Michigan,OG,"6'5""",320,,2019-12-10,
56,NEW,Samuel Cosmi,Texas,OT,"6'5""",295,,2019-12-10,
57,+216,Paulson Adebo,Stanford,CB,"6'1""",189,,2019-12-10,
58,-7,Jacob Eason,Washington,QB,"6'6""",228,,2019-12-10,
59,-5,Lloyd Cushenberry,LSU,OC,"6'3""",312,,2019-12-10,
60,-4,Julian Okwara,Notre Dame,EDGE,"6'5""",241,,2019-12-10,
61,+140,Jordyn Brooks,Texas Tech,ILB,"6'1""",245,,2019-12-10,
62,+9,Hakeem Adeniji,Kansas,OG,"6'5""",310,,2019-12-10,
63,+18,Rashard Lawrence,LSU,DL1T,"6'3""",317,,2019-12-10,
64,+85,Hamsah Nasirildeen,Florida State,S,"6'3""",216,,2019-12-10,
65,+80,Najee Harris,Alabama,RBF,"6'2""",230,,2019-12-10,
66,-1,A.J. Terrell,Clemson,CB,"6'2""",190,,2019-12-10,
67,-21,Jacob Breeland,Oregon,TE,"6'5""",240,,2019-12-10,
68,+68,Michael Pittman Jr.,USC,WRF,"6'4""",223,,2019-12-10,
69,+142,Carlos Basham Jr.,Wake Forest,DL5T,"6'5""",275,,2019-12-10,
70,+356,Josh Jones,Houston,OT,"6'7""",310,,2019-12-10,
71,-9,Justin Madubuike,Texas A&M,DL3T,"6'3""",304,,2019-12-10,
72,+68,Sage Surratt,Wake Forest,WRF,"6'3""",215,,2019-12-10,
73,-30,Kenny Willekes,Michigan State,EDGE,"6'4""",260,,2019-12-10,
74,-6,Jacob Phillips,LSU,ILB,"6'4""",229,,2019-12-10,
75,NEW,Tyler Huntley,Utah,QB,6'1'',205,,2019-12-10,
76,+9,Troy Dye,Oregon,ILB,"6'4""",224,,2019-12-10,
77,+19,Shaquille Quarterman,Miami (FL),ILB,"6'1""",240,,2019-12-10,
78,+21,Khalid Kareem,Notre Dame,EDGE,"6'4""",265,,2019-12-10,
79,+42,Keandre Jones,Maryland,OLB,"6'2""",228,,2019-12-10,
80,+13,Jordan Mack,Virginia,ILB,"6'2""",230,,2019-12-10,
81,-6,Lucas Niang,TCU,OT,"6'7""",328,,2019-12-10,
82,+159,Zack Moss,Utah,RBF,"5'10""",210,,2019-12-10,
83,+264,Jeff Gladney,TCU,CB,"5'10""",183,,2019-12-10,
84,-40,Ashtyn Davis,California,S,"6'1""",201,,2019-12-10,
85,+23,K'Lavon Chaisson,LSU,OLB,"6'4""",238,,2019-12-10,
86,+79,Jake Hanson,Oregon,OC,"6'5""",297,,2019-12-10,
87,NEW,James Lynch,Baylor,DL5T,"6'4""",295,,2019-12-10,
88,+71,Leki Fotu,Utah,DL1T,"6'5""",330,,2019-12-10,
89,+35,Neville Gallimore,Oklahoma,DL1T,"6'2""",330,,2019-12-10,
90,+50,Mekhi Becton,Louisville,OT,"6'7""",355,,2019-12-10,
91,+39,Zack Baun,Wisconsin,OLB,"6'3""",235,,2019-12-10,
92,-20,Michael Pinckney,Miami (FL),OLB,"6'1""",220,,2019-12-10,
93,+1,Logan Stenberg,Kentucky,OG,"6'6""",326,,2019-12-10,
94,-43,Jaylon Johnson,Utah,CB,"6'0""",190,,2019-12-10,
95,-36,Richard LeCounte,Georgia,S,"5'11""",190,,2019-12-10,
96,+9,K.J. Hamler,Penn State,WRS,"5'9""",174,,2019-12-10,
97,NEW,Netane Muti,Fresno State,OG,"6'3""",310,,2019-12-10,
98,+14,Josh Uche,Michigan,OLB,"6'3""",238,,2019-12-10,
99,-13,Evan Weaver,California,ILB,"6'3""",245,,2019-12-10,
100,+16,Collin Johnson,Texas,WRF,"6'6""",220,,2019-12-10,
101,-30,Sam Ehlinger,Texas,QB,"6'3""",235,,2019-12-10,
102,+31,Shyheim Carter,Alabama,S,"5'11""",192,,2019-12-10,
103,+156,Devin Duvernay,Texas,WRS,"5'11""",186,,2019-12-10,
104,-22,Deommodore Lenoir,Oregon,CB,"5'11""",212,,2019-12-10,
105,-24,Jaylen Twyman,Pitt,DL3T,"6'2""",290,,2019-12-10,
106,-90,Calvin Throckmorton,Oregon,OT,"6'5""",318,,2019-12-10,
107,+4,Trey Smith,Tennessee,OG,"6'6""",337,,2019-12-10,
108,+6,Darrell Taylor,Tennessee,EDGE,"6'4""",247,,2019-12-10,
109,-20,Antoine Winfield Jr.,Minnesota,S,"5'10""",207,,2019-12-10,
110,+3,Larrell Murchison,NC State,DL3T,"6'3""",291,,2019-12-10,
111,+25,Justin Jefferson,LSU,WRF,"6'2""",185,,2019-12-10,
112,-29,Donovan Peoples-Jones,Michigan,WRF,"6'2""",208,,2019-12-10,
113,+28,Anthony Hines,Texas A&M,OLB,"6'3""",226,,2019-12-10,
114,+1,Dontavious Jackson,Florida State,ILB,"6'3""",233,,2019-12-10,
115,-50,Brandon Jones,Texas,S,"6'0""",210,,2019-12-10,
116,-14,Alton Robinson,Syracuse,EDGE,"6'4""",257,,2019-12-10,
117,+36,Frederick Mauigoa,Washington State,OC,"6'3""",310,,2019-12-10,
118,+8,Jonathan Garvin,Miami (FL),EDGE,"6'4""",250,,2019-12-10,
119,-26,Benito Jones,Ole Miss,DL1T,"6'1""",326,,2019-12-10,
120,+3,Oluwole Betiku,Illinois,EDGE,"6'3""",240,,2019-12-10,
121,-13,Hamilcar Rashed Jr.,Oregon State,OLB,"6'4""",236,,2019-12-10,
122,-62,Nick Harris,Washington,OC,"6'1""",302,,2019-12-10,
123,-60,Cam Akers,Florida State,RBF,"5'11""",210,,2019-12-10,
124,-49,Joe Gaziano,Northwestern,DL5T,"6'4""",275,,2019-12-10,
125,-49,Raequan Williams,Michigan State,DL3T,"6'4""",298,,2019-12-10,
126,-47,Kevin Jarvis,Michigan State,OG,"6'4""",317,,2019-12-10,
127,NEW,Dele Harding,Illinois,OLB,"6'1""",230,,2019-12-10,
128,+34,Kylin Hill,Mississippi State,RBC,"5'11""",215,,2019-12-10,
129,+312,K'Von Wallace,Clemson,S,"5'11""",210,,2019-12-10,
130,+13,Tedarrell Slaton,Florida,DL1T,"6'5""",343,,2019-12-10,
131,-44,Brycen Hopkins,Purdue,TE,"6'5""",245,,2019-12-10,
132,+361,Jedrick Wills,Alabama,OT,"6'5""",316,,2019-12-10,
133,+1,A.J. Dillon,Boston College,RBF,"6'0""",245,,2019-12-10,
134,-82,John Hightower,Boise State,WRF,"6'2""",184,,2019-12-10,
135,-110,Lamar Jackson,Nebraska,CB,"6'2""",215,,2019-12-10,
136,-74,Tylan Wallace,Oklahoma State,WRF,"6'0""",185,,2019-12-10,
137,-12,Khalil Davis,Nebraska,DL1T,"6'2""",310,,2019-12-10,
138,-123,Jordan Love,Utah State,QB,"6'4""",225,,2019-12-10,
139,+102,Anthony Gordon,Washington State,QB,"6'3""",210,,2019-12-10,
140,+31,K.J. Britt,Auburn,ILB,"6'0""",236,,2019-12-10,
141,-84,Yasir Durant,Missouri,OT,"6'7""",330,,2019-12-10,
142,+108,Jonah Jackson,Ohio State,OG,"6'3""",309,,2019-12-10,
143,+103,Aaron Fuller,Washington,WRS,"5'11""",186,,2019-12-10,
144,+1,Darrion Daniels,Nebraska,DL1T,"6'3""",320,,2019-12-10,
145,-14,Akeem Davis- Gaither,Appalachian State,OLB,"6'2""",210,,2019-12-10,
146,-40,T.J. McCoy,Louisville,OC,"6'1""",315,,2019-12-10,
147,NEW,Davon Hamilton,Ohio State,DL3T,"6'4""",310,,2019-12-10,
148,+25,Baron Browning,Ohio State,ILB,"6'3""",248,,2019-12-10,
149,NEW,Chris Orr,Wisconsin,OLB,"6'0""",224,,2019-12-10,
150,-12,Damon Arnette,Ohio State,CB,"6'0""",195,,2019-12-10,
151,-24,McTelvin Agim,Arkansas,DL5T,"6'3""",279,,2019-12-10,
152,-48,Glen Logan,LSU,DL5T,"6'4""",297,,2019-12-10,
153,-50,Joe Bachie,Michigan State,ILB,"6'2""",238,,2019-12-10,
154,+22,Khaleke Hudson,Michigan,OLB,"6'0""",220,,2019-12-10,
155,-83,Lavert Hill,Michigan,CB,"5'11""",181,,2019-12-10,
156,+29,Ben Cleveland,Georgia,OG,"6'6""",335,,2019-12-10,
157,+26,Kyle Dugger,Lenoirâ€“Rhyne,S,"6'2""",205,,2019-12-10,
158,+44,Rayshard Ashby,Virginia Tech,ILB,"5'10""",230,,2019-12-10,
159,--,Jonathan Greenard,Florida,EDGE,"6'3""",263,,2019-12-10,
160,+286,Richie Grant,UCF,S,"6'0""",194,,2019-12-10,
161,-15,Mustafa Johnson,Colorado,DL3T,"6'2""",290,,2019-12-10,
162,-46,Darnay Holmes,UCLA,CB,"5'10""",198,,2019-12-10,
163,+29,Lamical Perine,Florida,RBF,"5'11""",227,,2019-12-10,
164,+63,John Simpson,Clemson,OG,"6'4""",330,,2019-12-10,
165,+146,James Proche,SMU,WRS,"5'11""",190,,2019-12-10,
166,-16,Patrick Johnson,Tulane,EDGE,"6'3""",255,,2019-12-10,
167,-157,Alaric Jackson,Iowa,OT,"6'6""",320,,2019-12-10,
168,-73,Nico Collins,Michigan,WRF,"6'4""",222,,2019-12-10,
169,+131,Levante Bellamy,Western Michigan,RBC,"5'9""",185,,2019-12-10,
170,+154,Antoine Brooks Jr.,Maryland,S,"5'11""",210,,2019-12-10,
171,-7,Trevis Gipson,Tulsa,DL5T,"6'4""",268,,2019-12-10,
172,+18,Darius Stills,West Virginia,DL3T,"6'1""",292,,2019-12-10,
173,+158,Denzel Mims,Baylor,WRF,"6'3""",197,,2019-12-10,
174,+17,Jeffrey McCulloch,Texas,ILB,"6'3""",245,,2019-12-10,
175,+41,Matt Hennessy,Temple,OC,"6'4""",295,,2019-12-10,
176,-23,Jace Whittaker,Arizona,CB,"5'11""",185,,2019-12-10,
177,+12,Cory Durden,Florida State,DL3T,"6'5""",305,,2019-12-10,
178,-51,Nick Coe,Auburn,DL5T,"6'5""",282,,2019-12-10,
179,-23,Ross Blacklock,TCU,DL3T,"6'4""",305,,2019-12-10,
180,-4,Mohamed Barry,Nebraska,ILB,"6'1""",245,,2019-12-10,
181,-61,Zack Shackelford,Texas,OC,"6'4""",305,,2019-12-10,
182,+14,Krys Barnes,UCLA,ILB,"6'1""",235,,2019-12-10,
183,+91,D.J. Wonnum,South Carolina,EDGE,"6'5""",255,,2019-12-10,
184,+23,Jordan Elliott,Missouri,DL3T,"6'4""",315,,2019-12-10,
185,+10,Jashon Cornell,Ohio State,DL5T,"6'3""",280,,2019-12-10,
186,-38,Damien Lewis,LSU,OG,"6'2""",335,,2019-12-10,
187,+85,Essang Bassey,Wake Forest,S,"5'10""",190,,2019-12-10,
188,+283,Clyde Edwards-Helaire,LSU,RBF,"5'9""",212,,2019-12-10,
189,-11,Salvon Ahmed,Washington,RBC,"5'11""",196,,2019-12-10,
190,NEW,Treshaun Hayward,Western Michigan,ILB,"6'1""",225,,2019-12-10,
191,+2,Justin Strnad,Wake Forest,OLB,"6'3""",230,,2019-12-10,
192,-10,Bradlee Anae,Utah,EDGE,"6'3""",265,,2019-12-10,
193,-26,Michael Warren II,Cincinnati,RBF,"5'11""",218,,2019-12-10,
194,+39,Thayer Munford,Ohio State,OT,"6'6""",319,,2019-12-10,
195,-18,Brandon Aiyuk,Arizona State,WRF,"6'0""",208,,2019-12-10,
196,NEW,Jamie Newman,Wake Forest,QB,6'4'',230,,2019-12-10,
197,-89,Colby Parkinson,Stanford,TE,"6'7""",240,,2019-12-10,
198,+27,Kamal Martin,Minnesota,ILB,"6'3""",235,,2019-12-10,
199,-201,John Molchon,Boise State,OG,"6'5""",322,,2019-12-10,
200,NEW,Luq Barcoo,San Diego State,CB,"6'1""",175,,2019-12-10,
201,-32,K.J. Hill,Ohio State,WRF,"6'0""",195,,2019-12-10,
202,+49,Alex Highsmith,Charlotte,EDGE,"6'3""",244,,2019-12-10,
203,+21,Kylan Johnson,Pitt,OLB,"6'2""",230,,2019-12-10,
204,-44,Cam Brown,Penn State,ILB,"6'5""",230,,2019-12-10,
205,NEW,Terence Steele,Texas Tech,OT,"6'6""",310,,2019-12-10,
206,-12,Trevon Hill,Miami (FL),EDGE,"6'3""",245,,2019-12-10,
207,+13,O'Rien Vance,Iowa State,OLB,"6'1""",231,,2019-12-10,
208,NEW,Robert Hunt,Louisiana-Lafayette,OT,"6'5""",310,,2019-12-10,
209,NEW,Terrell Burgess,Utah,S,"6'0""",194,,2019-12-10,
210,-9,Juwuan Jones,Western Kentucky,DL5T,"6'3""",270,,2019-12-10,
211,-32,Levonta Taylor,Florida State,CB,"5'10""",181,,2019-12-10,
212,-135,Alohi Gilman,Notre Dame,S,"5'11""",201,,2019-12-10,
213,-129,Saahdiq Charles,LSU,OT,"6'5""",305,,2019-12-10,
214,NEW,Shane Buechele,SMU,QB,6'1'',207,,2019-12-10,
215,+27,Carter Coughlin,Minnesota,OLB,"6'4""",245,,2019-12-10,
216,-127,Eno Benjamin,Arizona State,RBF,"5'10""",201,,2019-12-10,
217,NEW,John Houston Jr.,USC,OLB,"6'3""",220,,2019-12-10,
218,-53,Ke'Shawn Vaughn,Vanderbilt,RBF,"5'10""",215,,2019-12-10,
220,+122,Kenny Cooper,Georgia Tech,OC,"6'2""",305,,2019-12-10,
221,+235,Simon Stepaniak,Indiana,OG,"6'4""",319,,2019-12-10,
222,-33,Casey Toohill,Stanford,ILB,"6'4""",247,,2019-12-10,
223,-104,J.R. Reed,Georgia,S,"6'1""",199,,2019-12-10,
224,+209,Shaun Bradley,Temple,OLB,"6'1""",225,,2019-12-10,
225,+243,Michael Onwenu,Michigan,OG,"6'3""",350,,2019-12-10,
226,-19,Kendall Futrell,East Carolina,OLB,"6'2""",226,,2019-12-10,
227,-3,Dante Olson,Montana,ILB,"6'3""",237,,2019-12-10,
228,-30,Mike Hampton,South Florida,CB,"6'1""",180,,2019-12-10,
229,+1,Kellen Mond,Texas A&M,QB,"6'2""",217,,2019-12-10,
230,-16,Chase Lucas,Arizona State,CB,"6'0""",175,,2019-12-10,
231,-132,Jared Pinkney,Vanderbilt,TE,"6'4""",255,,2019-12-10,
232,+7,David Reese II,Florida,ILB,"6'1""",248,,2019-12-10,
233,+5,T.J. Brunson,South Carolina,ILB,"6'0""",230,,2019-12-10,
234,+52,Antonio Gandy-Golden,Liberty,WRF,"6'4""",216,,2019-12-10,
235,-61,Trystan Colon-Castillo,Missouri,OC,"6'4""",315,,2019-12-10,
236,+17,Kyahva Tezino,San Diego State,OLB,"6'0""",230,,2019-12-10,
237,-160,K.J. Costello,Stanford,QB,"6'5""",215,,2019-12-10,
238,+9,Dominik Eberle,Utah State,PK,"6'2""",195,,2019-12-10,
239,-81,T.J. Vasher,Texas Tech,WRF,"6'6""",190,,2019-12-10,
240,-65,Tomon Fox,North Carolina,ILB,"6'3""",260,,2019-12-10,
241,+56,Julian Blackmon,Utah,S,"6'1""",195,,2019-12-10,
242,+2,Tyler Clark,Georgia,DL1T,"6'4""",300,,2019-12-10,
243,-20,DeAngelo Malone,Western Kentucky,OLB,"6'4""",230,,2019-12-10,
244,+135,Josiah Coatney,Ole Miss,DL3T,"6'4""",314,,2019-12-10,
245,-41,Matt Bushman,BYU,TE,"6'5""",245,,2019-12-10,
246,+30,Chauncey Rivers,Mississippi State,DL5T,"6'3""",275,,2019-12-10,
247,-189,Tommy Kraemer,Notre Dame,OG,"6'6""",319,,2019-12-10,
248,+59,Bryan Edwards,South Carolina,WRF,"6'3""",215,,2019-12-10,
249,+5,Braden Mann,Texas A&M,P,"5'11""",195,,2019-12-10,
250,NEW,Benning Potoae,Washington,DL5T,"6'3""",285,,2019-12-10,
251,-32,Willie Gay Jr.,Mississippi State,OLB,"6'2""",235,,2019-12-10,
252,-23,Ty Chandler,Tennessee,RBC,"5'11""",201,,2019-12-10,
253,-16,Harrison Bryant,Florida Atlantic,TE,"6'5""",240,,2019-12-10,
254,+54,Kuony Deng,California,OLB,"6'6""",220,,2019-12-10,
255,-67,Ifeanyi Maijeh,Temple,DL3T,"6'2""",285,,2019-12-10,
256,-24,Cale Garrett,Missouri,ILB,"6'3""",230,,2019-12-10,
257,+20,Marlon Tuipulotu,USC,DL3T,"6'3""",305,,2019-12-10,
258,-31,Keisean Lucier-South,UCLA,EDGE,"6'4""",235,,2019-12-10,
259,-58,Kendall Coleman,Syracuse,EDGE,"6'3""",266,,2019-12-10,
260,-108,T.J. Carter,Memphis,CB,"5'11""",180,,2019-12-10,
261,NEW,Bryce Perkins,Virginia,QB,6'3'',215,,2019-12-10,
262,-75,Darius Anderson,TCU,RBF,"5'11""",212,,2019-12-10,
263,-172,Sean Pollard,Clemson,OC,"6'5""",320,,2019-12-10,
264,NEW,John Lako,Akron,ILB,"6'2""",225,,2019-12-10,
265,-54,Paddy Fisher,Northwestern,ILB,"6'4""",241,,2019-12-10,
266,+12,Brendon Hayes,UCF,DL5T,"6'3""",293,,2019-12-10,
267,-1,Corey Bethley,TCU,DL3T,"6'2""",290,,2019-12-10,
268,-56,Jason Strowbridge,North Carolina,DL3T,"6'3""",285,,2019-12-10,
269,-36,A.J. Green,Oklahoma State,CB,"6'1""",194,,2019-12-10,
270,-103,Myles Dorn,North Carolina,S,"6'1""",198,,2019-12-10,
271,-53,Carlos Davis,Nebraska,DL3T,"6'2""",320,,2019-12-10,
272,-52,Benning Potoa'e,Washington,DL3T,"6'3""",290,,2019-12-10,
273,-117,Eric Lee Jr.,Nebraska,S,"6'0""",215,,2019-12-10,
274,NEW,Jeremy Chinn,Southern Illinois,S,"6'3""",208,,2019-12-10,
275,+10,Quincy Roche,Temple,EDGE,"6'4""",235,,2019-12-10,
276,+17,Breiden Fehoko,LSU,DL5T,"6'4""",291,,2019-12-10,
277,NEW,Joshua Kelley,UCLA,RBF,"5'11""",204,,2019-12-10,
278,-97,Jaquarius Landrews,Mississippi State,S,"5'11""",197,,2019-12-10,
279,-14,DeMarkus Acy,Missouri,CB,"6'2""",195,,2019-12-10,
280,-29,Daniel Bituli,Tennessee,ILB,"6'3""",244,,2019-12-10,
281,NEW,Tre Walker,San Jose State,WRS,5'11'',180,,2019-12-10,
282,-26,De'Jon Harris,Arkansas,ILB,"6'0""",244,,2019-12-10,
283,-161,Shea Patterson,Michigan,QB,"6'2""",200,,2019-12-10,
284,-53,Jay Tufele,USC,DL3T,"6'3""",310,,2019-12-10,
285,-30,Broderick Washington Jr.,Texas Tech,DL3T,"6'3""",305,,2019-12-10,
286,-17,John Penisini,Utah,DL3T,"6'2""",320,,2019-12-10,
287,-27,Jordon Scott,Oregon,DL1T,"6'1""",329,,2019-12-10,
288,+33,Tommy Townsend,Florida,P,"6'2""",183,,2019-12-10,
289,+104,Damonte Coxie,Memphis,WRF,"6'3""",200,,2019-12-10,
290,+10,Thomas Graham Jr.,Oregon,CB,"5'11""",191,,2019-12-10,
291,-75,Isaiah Hodgins,Oregon State,WRF,"6'4""",209,,2019-12-10,
292,+7,Deslin Alexandre,Pitt,DL5T,"6'4""",265,,2019-12-10,
293,+29,Colin Schooler,Arizona,ILB,"6'0""",236,,2019-12-10,
294,+46,Bravvion Roy,Baylor,DL1T,6'1,330,,2019-12-10,
295,-8,Kary Vincent Jr.,LSU,CB,"5'10""",182,,2019-12-10,
296,+42,Patrick Taylor Jr.,Memphis,RBF,"6'3""",227,,2019-12-10,
297,+1,Robert Landers,Ohio State,DL3T,"6'1""",285,,2019-12-10,
298,-156,Nate Stanley,Iowa,QB,"6'4""",243,,2019-12-10,
299,+83,Jahad Woods,Washington State,OLB,"6'0""",225,,2019-12-10,
300,+4,Jessie Lemonier,Liberty,EDGE,"6'3""",240,,2019-12-10,
301,+2,Tipa Galeai,Utah State,EDGE,"6'5""",230,,2019-12-10,
